location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T11:00:00.000Z,2019-01-29T18:00:00+07:00,co,2.51,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T11:00:00.000Z,2019-01-29T18:00:00+07:00,o3,0.011,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T11:00:00.000Z,2019-01-29T18:00:00+07:00,pm10,110,µg/m³,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T11:00:00.000Z,2019-01-29T18:00:00+07:00,no2,0.093,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T10:00:00.000Z,2019-01-29T17:00:00+07:00,o3,0.037,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T10:00:00.000Z,2019-01-29T17:00:00+07:00,co,1.94,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T10:00:00.000Z,2019-01-29T17:00:00+07:00,no2,0.052,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T10:00:00.000Z,2019-01-29T17:00:00+07:00,pm10,110,µg/m³,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T08:00:00.000Z,2019-01-29T15:00:00+07:00,no2,0.101,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T08:00:00.000Z,2019-01-29T15:00:00+07:00,pm10,110,µg/m³,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T08:00:00.000Z,2019-01-29T15:00:00+07:00,o3,0.023,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T08:00:00.000Z,2019-01-29T15:00:00+07:00,co,2.14,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T07:00:00.000Z,2019-01-29T14:00:00+07:00,co,1.92,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T07:00:00.000Z,2019-01-29T14:00:00+07:00,o3,0.029,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T07:00:00.000Z,2019-01-29T14:00:00+07:00,pm10,110,µg/m³,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T07:00:00.000Z,2019-01-29T14:00:00+07:00,no2,0.094,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T06:00:00.000Z,2019-01-29T13:00:00+07:00,pm10,110,µg/m³,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T06:00:00.000Z,2019-01-29T13:00:00+07:00,no2,0.075,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
"Din Daeng Rd., Din Daeng",Bangkok,TH,2019-01-29T06:00:00.000Z,2019-01-29T13:00:00+07:00,o3,0.036,ppm,13.762406,100.550598,"[{""name"":""Pollution Control Department"",""url"":""http://www.aqmthai.com/index.php""}]"
